date,dow_jones_adj_close_price,nasdaq_adj_close_price,sp_adj_close_price,usd_to_eur_exchange_rate,usd_to_uk_exchange_rate,jp_to_usd_exchange_rate,henry_hub_nat_gas_price,cushing_crude_oil_price,treasury_1_year_rate,treasury_10_year_rate,breakeven_inflation_5_year_rate,breakeven_inflation_10_year_rate,bank_prime_loan_rate,federal_funds_rate,natural_gas_futures_contract_1_price,natural_gas_futures_contract_2_price,natural_gas_futures_contract_3_price,natural_gas_futures_contract_4_price,cushing_crude_futures_contract_1_price,cushing_crude_futures_contract_2_price,cushing_crude_futures_contract_3_price,cushing_crude_futures_contract_4_price,Momentum_5,Momentum_10,MA_5,MA_10
2004-11-17,9.263840379779731,7.649540231147976,7.074912435256319,1.3031,1.858,104.18,1.801709800081223,3.846951008684431,2.5,4.14,2.61,2.51,5.0,1.99,1.985542865235778,2.073674946785499,2.0774395390091627,2.0417396744958243,3.8467375387295166,3.8526975393433314,3.8550292839080256,3.8526975393433314,1.0,3.0,3.8488174341759582,3.867497616782012
2004-11-18,9.266016298585875,7.651728644851172,7.076273675632399,1.2982,1.8514,104.23,1.7209792871670078,3.835141961092188,2.51,4.12,2.6,2.48,5.0,1.99,1.9276006921394682,2.0349670515780063,2.0440733978420447,2.013835784581842,3.8334126048462345,3.8368683318273855,3.8388069430968867,3.836221292011864,1.0,2.0,3.843699884186276,3.8622387816053205
2004-11-19,9.255018282886596,7.635608187781097,7.065049583866895,1.3059,1.86,102.8,1.5706970841176697,3.8897773964808264,2.56,4.2,2.64,2.53,5.0,1.99,1.9622052315418157,2.052969221348721,2.065722869538898,2.0380985781454535,3.8803259186848913,3.889572876590554,3.888754378488792,3.8842406244156944,2.0,3.0,3.850353304382864,3.860716682204285
2004-11-22,9.258122409108655,7.6426152571794015,7.070927994715109,1.3048,1.859,103.2,1.6563214983329508,3.881151341761059,2.6,4.18,2.67,2.56,5.0,2.01,1.9113187042856943,2.020222182019865,2.0353590291096473,2.01156411927675,3.8844462376579116,3.887935209899056,3.883623530906448,3.8747364206421295,2.0,3.0,3.8567669316042212,3.859445912900344
2004-11-23,9.258425525779437,7.642178750853922,7.070673128900579,1.309,1.8713,103.42,1.6563214983329508,3.8865000481970604,2.6,4.19,2.65,2.54,5.0,2.0,1.915892670209165,2.0309075946839803,2.0452382203383377,2.019691537274062,3.8905950580145254,3.894266283838887,3.893044038830343,3.886705197443856,2.0,3.0,3.8679043512431135,3.8622336948499467
2004-11-24,9.261062953538145,7.650901416636404,7.074760131664198,1.3162,1.8813,102.94,1.6114359150967734,3.894673367093033,2.6,4.2,2.68,2.56,5.0,2.02,2.076437032659537,2.156286835376747,2.1643569737106025,2.123338802717019,3.900759813149435,3.900962058068721,3.8993429522707714,3.892636291627956,3.0,4.0,3.8774488229248334,3.8631331285503956
2004-11-25,9.261062953538145,7.650901416636404,7.074760131664198,1.3162,1.8813,102.94,1.6114359150967734,3.894673367093033,2.6,4.2,2.68,2.56,5.0,2.02,2.076437032659537,2.156286835376747,2.1643569737106025,2.123338802717019,3.900759813149435,3.900962058068721,3.8993429522707714,3.892636291627956,3.0,4.0,3.8774488229248334,3.8631331285503956
2004-11-26,9.261245441014024,7.65063027921326,7.075512962215613,1.3288,1.8965,102.58,1.6114359150967734,3.894673367093033,2.61,4.24,2.7,2.58,5.0,2.01,2.076437032659537,2.156286835376747,2.1643569737106025,2.123338802717019,3.900759813149435,3.900962058068721,3.8993429522707714,3.892636291627956,3.0,4.0,3.8774488229248334,3.8631331285503956
2004-11-29,9.25683265995394,7.652958712802477,7.072057118151466,1.3286,1.8948,102.61,1.9110228900548727,3.906206120106581,2.66,4.34,2.74,2.6,5.0,2.03,2.0588561080707275,2.0721651327090598,2.044720688951447,1.9296355765625612,3.907211448430924,3.909620120811836,3.9074123928704627,3.9005575273188677,3.0,4.0,3.8774488229248334,3.8631331285503956
2004-11-30,9.252251692964863,7.648172421169896,7.068018666656876,1.3259,1.9073,103.04,1.9154509415706047,3.895080284697834,2.63,4.36,2.76,2.61,5.0,2.02,2.030776369698555,2.043166485815124,2.0228711901914416,1.919126065148496,3.894469846180557,3.897112392692392,3.8954870367880465,3.8899818745512658,3.0,4.0,3.8774488229248334,3.8631331285503956
2004-12-01,9.267686212695061,7.6677336629739115,7.0828591844175905,1.3308,1.9297,102.78,1.9139771019523042,3.8190301385789813,2.6,4.38,2.73,2.59,5.0,2.04,2.0032352156745827,2.0139692513821736,2.000533606574963,1.8988185415214627,3.817492521581913,3.822098297900159,3.8234103470715426,3.8196883942253503,3.0,4.0,3.8774488229248334,3.8631331285503956
2004-12-02,9.267204520302059,7.670227942374414,7.0819858585863775,1.3268,1.9225,103.11,1.900613874140137,3.7683835552265355,2.62,4.4,2.72,2.57,5.0,2.0,1.9185389522591814,1.9280370875206028,1.9200060886725823,1.8473518426517601,3.7669972333778885,3.7723010622530087,3.774598329516474,3.7718409748282835,3.0,4.0,3.8774488229248334,3.8631331285503956
2004-12-03,9.267874104264239,7.672273833481435,7.08269129636495,1.339,1.9375,102.56,1.7984040119467235,3.750914845033389,2.58,4.27,2.68,2.54,5.0,1.98,1.9163342038096856,1.927309656048939,1.9126487865035082,1.8375292034722437,3.750444809772091,3.755369195382769,3.7572387916272794,3.7549012496559335,0.0,4.0,3.827922988728664,3.8631331285503956
2004-12-06,9.2636024270819,7.673804347525749,7.081918648074629,1.3431,1.9423,102.68,1.80005827204275,3.7602694502006093,2.6,4.24,2.66,2.54,5.0,2.04,1.9348492016958885,1.9520342157632733,1.9326801602844321,1.8500283773520307,3.7607348912143643,3.7667659927710075,3.7679216614538893,3.765145809567386,1.0,4.0,3.7987356547474698,3.8631331285503956
2004-12-07,9.253455415449032,7.656649322056485,7.070783578728857,1.3437,1.9459,102.74,1.7967470107390942,3.7259343620649474,2.6,4.23,2.66,2.54,5.0,1.99,1.890246415942709,1.9111708081085408,1.9007633398006798,1.8375292034722437,3.7247291070076334,3.733135545368474,3.7364784329132155,3.734569580031052,1.0,4.0,3.7649064702208923,3.8631331285503956
2004-12-08,9.258580861292545,7.662049297920886,7.0756482424572935,1.3252,1.9283,104.74,1.7884205679625405,3.7367167835280966,2.59,4.14,2.66,2.52,5.0,2.01,1.899566988528933,1.9210318049321942,1.909986850592705,1.8449842304653528,3.7362400254737738,3.7450234647319762,3.74879794432518,3.746676552840153,2.0,4.0,3.7484437992107162,3.8631331285503956
2004-12-09,9.264148401764512,7.663412361923313,7.081069726616117,1.3274,1.9185,104.93,1.7984040119467235,3.747384183486499,2.59,4.19,2.64,2.55,5.0,2.05,1.929490364916332,1.9489056580351118,1.9403231421865295,1.8657841045760284,3.750209709265542,3.7605021977869035,3.764914140389934,3.7628266990660193,3.0,4.0,3.744243924862708,3.8631331285503956
2004-12-10,9.263238278285161,7.662970744657358,7.080026499922591,1.3224,1.9134,105.45,1.8389610707123492,3.7064737625148876,2.61,4.16,2.59,2.5,5.0,2.09,1.9232262319703606,1.9489056580351118,1.9403231421865295,1.8657841045760284,3.7064737625148876,3.7223142302001735,3.7290612437467683,3.7290612437467683,2.0,3.0,3.7353557083590077,3.781639348543836
2004-12-13,9.272217855692107,7.6725252032150495,7.088976230332059,1.3309,1.9235,104.67,1.9300710850255671,3.7150344115907874,2.66,4.16,2.62,2.51,5.0,2.18,1.969347618882762,1.987600338014256,1.981690886336151,1.8878269379742887,3.713815939403968,3.733613785454107,3.740997408376043,3.741471904233107,3.0,4.0,3.726308700637044,3.7625221776922566
2004-12-14,9.275795660254312,7.677789423860517,7.092889543070282,1.328,1.9239,105.59,1.9600947840472698,3.731938943574383,2.65,4.14,2.64,2.52,5.25,2.24,1.9923847091116624,2.009287281756629,1.998773638612381,1.896869953630672,3.7333746940004877,3.7483269127573564,3.7537304264335525,3.752558230777119,3.0,5.0,3.7275096169389306,3.7462080435799114
2004-12-15,9.277199635606493,7.679043359926022,7.094832177859952,1.3429,1.9446,104.02,1.951608170169951,3.788951007838152,2.64,4.09,2.65,2.52,5.25,2.31,1.9790685675330486,1.9974177062012453,1.987463304783483,1.897169983635923,3.7884985191426486,3.79974976294536,3.802877558167348,3.7993021353640275,3.0,6.0,3.737956461800942,3.7432001305058287
2004-12-16,9.27852598438385,7.671430818231619,7.0927482643312505,1.3287,1.9375,104.36,1.9286186519452522,3.78781940196884,2.66,4.19,2.68,2.55,5.25,2.26,1.9459101490553132,1.960798761549064,1.9530276168241774,1.8825138324965192,3.788272197991971,3.795713883027763,3.799525974201,3.7950396499423267,3.0,6.0,3.74604350549741,3.745143715180059
2004-12-17,9.273307659372268,7.666315598090314,7.085231784112892,1.3295,1.939,104.28,1.9823798288367047,3.8353579204926604,2.67,4.21,2.69,2.57,5.25,2.23,2.009153188561658,2.0186294022830786,2.0068708488450007,1.916922612182061,3.834709902325476,3.840956556994286,3.8422441108202294,3.83557383326474,3.0,6.0,3.771820337092964,3.753588022725986
2004-12-20,9.274403780265517,7.662867359255284,7.08560853443654,1.3396,1.9482,104.01,1.965712776351493,3.8192496052757914,2.72,4.21,2.7,2.59,5.25,2.26,1.9390293879630909,1.9491904771768833,1.9431921729882644,1.8780900589790757,3.8207845249938748,3.8238473145244205,3.8245024078986507,3.8179320820285505,2.0,6.0,3.792663375829965,3.759486038233505
2004-12-21,9.28353785833491,7.673646287388187,7.094608220195309,1.3377,1.9263,104.33,1.9213246735826988,3.8234103470715426,2.72,4.18,2.71,2.59,5.25,2.24,1.9251241812954787,1.932100953781127,1.9264360392199344,1.8679486075856013,3.8234103470715426,3.824065726669004,3.817492521581913,3.8099902798629945,2.0,6.0,3.810957656529397,3.769233636734165
2004-12-22,9.288771628112686,7.67648755449828,7.098020203530402,1.339,1.9125,103.95,1.9530276168241774,3.7853253523821886,2.71,4.21,2.68,2.58,5.25,2.25,1.9198594718553708,1.9241026562157681,1.9189793192387747,1.858483101270963,3.7896293572140793,3.7916616487569623,3.7864597824528,3.7796338173824005,2.0,5.0,3.8102325254382046,3.774094493619573
2004-12-23,9.289809376652082,7.678150496527999,7.098483070836266,1.3491,1.9193,103.71,1.9430489167742813,3.7421832261362473,2.7,4.23,2.7,2.61,5.25,2.34,1.8973199648885475,1.9088014896597192,1.9070208095631438,1.8489271422843963,3.788272197991971,3.7900813346229034,3.786006164844659,3.779177092094717,1.0,5.0,3.8011052902716864,3.7735743978845484
2004-12-24,9.289809376652082,7.678150496527999,7.098483070836266,1.3536,1.9236,103.65,1.9430489167742813,3.7421832261362473,2.7,4.23,2.7,2.61,5.25,2.27,1.8973199648885475,1.9088014896597192,1.9070208095631438,1.8489271422843963,3.788272197991971,3.7900813346229034,3.786006164844659,3.779177092094717,1.0,5.0,3.8011052902716864,3.7735743978845484
2004-12-27,9.285088781863015,7.675183988062598,7.0941684536793455,1.3625,1.9369,102.97,1.8825138324965192,3.7198935076431057,2.78,4.3,2.71,2.63,5.25,2.24,1.8180767775454285,1.8285734423507713,1.8325814637483102,1.8058267264394905,3.721346644251438,3.7268975213014572,3.7268975213014572,3.722797672317397,1.0,5.0,3.8011052902716864,3.7735743978845484
2004-12-28,9.292338704629579,7.685790333494197,7.101296987128555,1.3621,1.9316,103.13,1.8357763546448294,3.7324177561284198,2.77,4.31,2.71,2.62,5.25,2.24,1.826643871081557,1.8470364847178946,1.8498711322852708,1.8162894669713328,3.732178378509084,3.7379076851812907,3.7379076851812907,3.733613785454107,1.0,5.0,3.8011052902716864,3.7735743978845484
2004-12-29,9.29000054495419,7.685703061234547,7.1012228211863455,1.3568,1.9157,104.19,1.8213182714695995,3.7771192429633444,2.77,4.33,2.7,2.6,5.25,2.23,1.8566104415476714,1.8633046363911507,1.8269657249626745,1.8285734423507713,3.77597416096487,3.7796338173824005,3.778263015248622,3.772990796732589,1.0,5.0,3.8011052902716864,3.7735743978845484
2004-12-30,9.287329190504293,7.686318397829294,7.101305227449268,1.3623,1.922,103.11,1.7950872593207297,3.769537357131391,2.76,4.27,2.67,2.57,5.25,2.24,1.8162894669713328,1.8237425150811057,1.8025345423960135,1.8066480817218056,3.7716108517114013,3.775744987135518,3.774368840129351,3.76861442213279,1.0,5.0,3.8011052902716864,3.7735743978845484
2004-12-31,9.285727026267342,7.684986221913706,7.0999611578500685,1.3538,1.916,102.68,1.7950872593207297,3.769537357131391,2.75,4.24,2.64,2.56,5.25,1.97,1.8162894669713328,1.8237425150811057,1.8025345423960135,1.8066480817218056,3.7716108517114013,3.775744987135518,3.774368840129351,3.76861442213279,1.0,5.0,3.8011052902716864,3.7735743978845484
2005-01-03,9.28074571212611,7.674222621454792,7.091808668620851,1.3476,1.9058,102.83,1.7101878155342434,3.741471904233107,2.79,4.23,2.62,2.53,5.25,2.31,1.7561322915849038,1.7662707064608887,1.7550954848564635,1.7611284256745328,3.740522687265775,3.745732265706719,3.7464405646384678,3.7421832261362473,1.0,5.0,3.8011052902716864,3.7735743978845484
2005-01-04,9.271508845878259,7.653428493793529,7.080068586579022,1.3295,1.8834,104.27,1.742219023667919,3.7832801295354206,2.82,4.29,2.62,2.51,5.25,2.25,1.7752912765207476,1.7838952941712531,1.768661417982078,1.7737652058557762,3.782142084573626,3.786006164844659,3.7853253523821886,3.779862101825807,1.0,5.0,3.8011052902716864,3.7735743978845484
2005-01-05,9.268404542161646,7.645512470460551,7.076434196734933,1.3292,1.8875,103.95,1.7647307968401356,3.770689829311502,2.83,4.29,2.6,2.5,5.25,2.25,1.7635314477715005,1.7747828450209382,1.7638742657385194,1.7693434299437227,3.7702289998102594,3.775286481854675,3.7739097032985116,3.7679216614538893,1.0,5.0,3.8011052902716864,3.7735743978845484
2005-01-06,9.270765444472211,7.644919344958857,7.079933903043039,1.3187,1.8751,104.87,1.7561322915849038,3.8179320820285505,2.82,4.29,2.59,2.53,5.25,2.25,1.7998929691247771,1.8107447691391356,1.80005827204275,1.8041819892266122,3.8190301385789813,3.8238473145244205,3.8205653949393112,3.8133070324889884,1.0,5.0,3.8011052902716864,3.7735743978845484
2005-01-07,9.268982795240353,7.644254051930185,7.07850176908752,1.3062,1.8702,104.93,1.7613002617433464,3.8137484361598055,2.82,4.29,2.57,2.49,5.25,2.24,1.7919261220073759,1.8030290614862858,1.7930919144618336,1.7972443994586247,3.816172679771312,3.8210036070409776,3.8170527678369193,3.8091039514203047,2.0,5.0,3.7854244762536773,3.7735743978845484
2005-01-10,9.270591276910338,7.648282105588857,7.081918648074629,1.3109,1.8751,104.32,1.8261608959453874,3.813527758679047,2.86,4.29,2.62,2.52,5.25,2.26,1.817914426704906,1.829536833562085,1.8158014637082929,1.8187259174578694,3.813969064952758,3.8192496052757914,3.814189645079383,3.805995600782616,1.0,5.0,3.799835647142865,3.7735743978845484
2005-01-11,9.264470538633777,7.639940463697399,7.075800410857283,1.3161,1.8796,103.42,1.7850704810772584,3.821222641101649,2.86,4.26,2.6,2.5,5.25,2.24,1.8074687629332349,1.8151504220186307,1.8058267264394905,1.809108107562668,3.821660565347755,3.826682958261131,3.8207845249938748,3.8126445614478675,2.0,5.0,3.8074241494561107,3.7735743978845484
2005-01-12,9.270285233396095,7.646129139178421,7.079773942780195,1.3281,1.8932,102.26,1.7732559976634952,3.838591727342263,2.84,4.25,2.6,2.52,5.25,2.25,1.7822140563845235,1.7920927470181753,1.7837272975307907,1.7887549602077564,3.8366526984033693,3.8407418034231826,3.834061463958434,3.8255932774297583,2.0,5.0,3.821004529062263,3.7735743978845484
2005-01-13,9.259685620153215,7.63557438107336,7.07110636214399,1.3207,1.8832,102.55,1.801709800081223,3.8734900557113625,2.84,4.2,2.6,2.5,5.25,2.29,1.8633046363911507,1.871340531898394,1.8503427933269523,1.8519133920478021,3.872033997211783,3.8751515306522415,3.867443962030179,3.858411235979497,3.0,5.0,3.8321161237988255,3.7735743978845484
2005-01-14,9.264639145383562,7.643918844625273,7.0770929082177965,1.3106,1.8695,102.5,1.864080130807681,3.879706403951603,2.87,4.23,2.58,2.51,5.25,2.29,1.855516435030806,1.8612855318766652,1.8392789851960314,1.8380067203933748,3.8790865051818813,3.882182163417125,3.874943997186725,3.8666071418976635,4.0,6.0,3.845307717357185,3.8153660968054313
2005-01-17,9.264639145383562,7.643918844625273,7.0770929082177965,1.3106,1.8695,102.5,1.864080130807681,3.879706403951603,2.87,4.23,2.58,2.51,5.25,2.29,1.855516435030806,1.8612855318766652,1.8392789851960314,1.8380067203933748,3.8790865051818813,3.882182163417125,3.874943997186725,3.8666071418976635,4.0,6.0,3.845307717357185,3.8153660968054313
2005-01-18,9.271321636070553,7.652564685865876,7.086721211962729,1.3043,1.8693,102.36,1.900613874140137,3.8807387153883797,2.9,4.21,2.57,2.5,5.25,2.31,1.8143360234069599,1.8177520495023087,1.8063196205593848,1.807960848566063,3.8790865051818813,3.881151341761059,3.8770173962293306,3.86974161317154,4.0,6.0,3.845307717357185,3.8153660968054313
2005-01-19,9.262929975791492,7.637036683615463,7.077185768526413,1.3036,1.8742,102.52,1.8229350866965048,3.8630428232064276,2.88,4.2,2.56,2.5,5.25,2.19,1.8394379045447966,1.8448261901647471,1.8280913984754454,1.8284127868760904,3.8617817889913995,3.868280082480227,3.8651410195280156,3.858622228701031,4.0,6.0,3.845307717357185,3.8153660968054313
2005-01-20,9.256409695155396,7.62358329376514,7.069372301884405,1.2959,1.872,103.31,1.8357763546448294,3.850360345036039,2.85,4.17,2.52,2.47,5.25,2.25,1.8418186691007918,1.8490845358473245,1.8306596181856116,1.8309801823813363,3.8482308723403666,3.8567216896430567,3.8556642717587617,3.8501476017100584,4.0,6.0,3.845307717357185,3.8153660968054313
2005-01-21,9.248886819401871,7.617892311161716,7.062936855823852,1.3049,1.874,102.85,1.860974538249528,3.8776385785663154,2.83,4.16,2.51,2.47,5.25,2.26,1.8309801823813363,1.8346593035432759,1.82099459449639,1.8226119327108197,3.882182163417125,3.883623530906448,3.878879786834892,3.8716175907931074,4.0,6.0,3.845307717357185,3.8153660968054313
2005-01-24,9.246538251737896,7.605243025640503,7.059402828591277,1.3041,1.8778,102.67,1.8578592709325787,3.883829271057364,2.86,4.14,2.52,2.46,5.25,2.26,1.8681030358153887,1.8742606907397987,1.8541080942925903,1.8541080942925903,3.887935209899056,3.8903907053010323,3.8869103046130706,3.8803259186848913,2.0,6.0,3.871121946650905,3.8153660968054313
2005-01-25,9.255462866078062,7.610828037613655,7.06339912918973,1.2954,1.8647,104.16,1.8625285401162623,3.9005575273188677,2.88,4.2,2.55,2.46,5.25,2.29,1.856766630536665,1.863149465314728,1.8490845358473245,1.8503427933269523,3.9047969603364066,3.9080149840306073,3.906004933102583,3.900355200560464,3.0,6.0,3.875085709037003,3.8153660968054313
2005-01-26,9.258996241414195,7.623685933813911,7.068231623823476,1.3081,1.8833,102.9,1.8625285401162623,3.8877303128591016,2.9,4.21,2.58,2.49,5.25,2.33,1.854421230352766,1.8595738688119114,1.850971328859901,1.8541080942925903,3.887320392787774,3.8905950580145254,3.8907993689765195,3.886705197443856,3.0,6.0,3.8800232069675373,3.8153660968054313
2005-01-27,9.256020944468156,7.624203860944348,7.068640374499775,1.3032,1.8866,103.15,1.8718021769015913,3.8877303128591016,2.91,4.22,2.59,2.5,5.25,2.39,1.8386430551269055,1.8487697239448346,1.844035613793426,1.847667101166351,3.888549649242504,3.8922283780999667,3.893044038830343,3.888754378488792,2.0,6.0,3.88749720053215,3.8153660968054313
2005-01-28,9.252173055578115,7.6186588771312955,7.065920745898333,1.3033,1.885,103.45,1.8293763327993617,3.8533340090794663,2.89,4.16,2.58,2.51,5.25,2.48,1.8340204279425645,1.8340204279425645,1.8383249383753757,1.8456161420187658,3.853970073979529,3.85946575468947,3.8611506750543896,3.858622228701031,1.0,6.0,3.88263628663478,3.8153660968054313
2005-01-31,9.258171981640906,7.631630480893106,7.074345409881552,1.3049,1.885,103.55,1.814824742159051,3.876395827784995,2.96,4.14,2.58,2.49,5.25,2.5,1.8438774234901616,1.8478246931610038,1.852540941487914,1.8600409766444606,3.8753590210565547,3.880532338336775,3.8815637979434374,3.8784662218993033,1.0,4.0,3.8811495979803063,3.876135772315606
2005-02-01,9.264065008255132,7.6346756696490035,7.08121266483762,1.3017,1.8792,103.93,1.8373699804801074,3.8522730010223722,2.95,4.15,2.56,2.48,5.25,2.4,1.8430860963933957,1.8478246931610038,1.852540941487914,1.8600409766444606,3.8526975393433314,3.8622023104441903,3.866816412590067,3.8653505972297153,1.0,4.0,3.871492692721007,3.8732892008790047
2005-02-02,9.26830640404916,7.6377453479094,7.084385671780801,1.3015,1.8826,104.05,1.8531680973566984,3.8426729272933526,2.95,4.15,2.55,2.45,5.5,2.29,1.852540941487914,1.8553600506376497,1.8600409766444606,1.8677941555040527,3.8435300089828455,3.8533340090794663,3.857355604085838,3.855875844805145,1.0,4.0,3.8624812156078576,3.8712522112876977
2005-02-03,9.267958124748294,7.62931497397876,7.081616144858224,1.2959,1.8805,104.55,1.843719208158766,3.8372994592322094,2.96,4.18,2.56,2.45,5.5,2.49,1.8162894669713328,1.8219653112851208,1.8292158062720085,1.8380067203933748,3.8383764652598478,3.8475911452687575,3.8522730010223722,3.851635855413051,1.0,3.0,3.852395044882479,3.869946122707314
2005-02-04,9.279505361983226,7.643319980532752,7.092598653319601,1.2927,1.885,103.7,1.8115620965242347,3.8383764652598478,2.93,4.09,2.57,2.44,5.5,2.51,1.807632818384345,1.81319474994812,1.8213182714695995,1.8306596181856116,3.8390221125436557,3.849083205654272,3.8533340090794663,3.8526975393433314,1.0,3.0,3.8494035361185555,3.866019911376667
2005-02-07,9.279470833997122,7.6410986582930045,7.091509142867717,1.2773,1.8607,104.68,1.7950872593207297,3.814410176561146,2.96,4.07,2.56,2.45,5.5,2.5,1.7865794091865128,1.7957514904975924,1.8061553495117872,1.8162894669713328,3.8128654338949275,3.827771452980555,3.8342776568032932,3.8349259550431793,1.0,2.0,3.8370064058737854,3.8590780019270463
2005-02-08,9.28029824436662,7.643329565181978,7.091991667980864,1.2783,1.857,105.65,1.7833912195575383,3.8155121050473024,2.97,4.05,2.61,2.48,5.5,2.48,1.8187259174578694,1.8279306655328826,1.8370514584197617,1.845931948116448,3.8155121050473024,3.8299448943925394,3.836437018471551,3.837730400846291,2.0,3.0,3.829654226678772,3.85057345969989
2005-02-09,9.274639176884115,7.6268382015658025,7.08337945832836,1.2797,1.8582,105.84,1.824549292051046,3.816612820623488,2.93,4.0,2.63,2.51,5.5,2.5,1.8188881366163077,1.827448311636562,1.836732834870786,1.8454582015619896,3.8168328184243974,3.830379016387636,3.836437018471551,3.8366526984033693,3.0,4.0,3.8244422053447984,3.8434617104763285
2005-02-10,9.28262475382794,7.627106125038718,7.087582059741957,1.2882,1.8708,105.69,1.8261608959453874,3.8512108660313884,2.96,4.07,2.66,2.5,5.5,2.51,1.8180767775454285,1.8282521055870808,1.8386430551269055,1.8478246931610038,3.8522730010223722,3.864721732310133,3.869532953807194,3.8676530576922055,3.0,5.0,3.8272244867046346,3.8398097657935573
2005-02-11,9.286931900406454,7.638516112835363,7.094483777594298,1.2864,1.866,105.75,1.7950872593207297,3.8533340090794663,3.0,4.1,2.7,2.53,5.5,2.5,1.8071405712663573,1.8198608993389298,1.8316210026531856,1.8413429694168828,3.85354607566917,3.86702563949741,3.8722421354163012,3.8701588013294472,4.0,5.0,3.8302159954685577,3.8398097657935564
2005-02-14,9.286479779367435,7.64152123341442,7.095180456785134,1.2981,1.8917,104.94,1.7833912195575383,3.8607297110405954,3.03,4.08,2.72,2.54,5.5,2.51,1.8071405712663573,1.8184014001744762,1.8316210026531856,1.8413429694168828,3.85946575468947,3.8716175907931074,3.876395827784995,3.8747364206421295,4.0,6.0,3.839479902364448,3.838243154119117
2005-02-15,9.290751011954326,7.644541283071844,7.0984748072271335,1.2986,1.8894,104.47,1.7934247485471162,3.856510295497887,3.03,4.1,2.65,2.49,5.5,2.53,1.820508882514041,1.831781143577541,1.844035613793426,1.85332482488621,3.8556642717587617,3.8663978274018707,3.872033997211783,3.8705758155139725,3.0,6.0,3.847679540454565,3.838666883566669
2005-02-16,9.290525838689932,7.643688923228638,7.09865659085554,1.2994,1.878,105.62,1.8082887711792655,3.8784662218993033,3.05,4.16,2.68,2.51,5.5,2.48,1.8097630936676299,1.8219653112851208,1.83513819253,1.844668124883457,3.8780524858569927,3.8889590658295945,3.894062680051153,3.8922283780999667,3.0,7.0,3.860050220709728,3.8422462130272637
2005-02-17,9.283057234127764,7.63111153574657,7.090701640544934,1.3083,1.895,105.4,1.80005827204275,3.8607297110405954,3.03,4.19,2.7,2.54,5.5,2.5,1.778843077294828,1.7934247485471162,1.8082887711792655,1.8190503294639586,3.861571461932048,3.875773872753025,3.8828001467512427,3.883417748417812,2.0,6.0,3.8619539897115702,3.844589238208102
2005-02-18,9.285931957317107,7.629791134385788,7.091400958738223,1.3075,1.8949,105.69,1.7715567619105355,3.880532338336775,3.09,4.27,2.78,2.6,5.5,2.51,1.7763073646691334,1.789590451943215,1.8061553495117872,1.8171022768998502,3.8784662218993033,3.8920243589214563,3.8997479745525334,3.9005575273188677,2.0,7.0,3.8673936555630313,3.8488048255157947
2005-02-21,9.285931957317107,7.629791134385788,7.091400958738223,1.3075,1.8949,105.69,1.7715567619105355,3.880532338336775,3.09,4.27,2.78,2.6,5.5,2.51,1.7763073646691334,1.789590451943215,1.8061553495117872,1.8171022768998502,3.8784662218993033,3.8920243589214563,3.8997479745525334,3.9005575273188677,2.0,7.0,3.8673936555630313,3.8488048255157947
2005-02-22,9.269665326060867,7.6159486950806485,7.0767889414491565,1.323,1.9092,104.15,1.7783364488959144,3.9318256327243257,3.12,4.29,2.81,2.62,5.5,2.57,1.808780453562358,1.8279306655328826,1.8430860963933957,1.8530113452598183,3.9347624923976356,3.9400272018377436,3.945844553903657,3.9446837876676946,2.0,7.0,3.8673936555630313,3.8488048255157947
2005-02-23,9.275546482726213,7.6164066460780475,7.082380629141621,1.3208,1.9066,104.96,1.7950872593207297,3.9460378840154235,3.12,4.27,2.81,2.63,5.5,2.53,1.8422941426021024,1.8594181177018698,1.8730321893567914,1.882209372150127,3.9351534228170006,3.9433278552565585,3.9433278552565585,3.937690752176724,2.0,7.0,3.8673936555630313,3.8488048255157947
2005-02-24,9.282548469081132,7.62642399677216,7.090243488555412,1.3205,1.9104,105.41,1.8453002361560848,3.952204795060978,3.13,4.29,2.81,2.64,5.5,2.55,1.841184352555578,1.86470009362977,1.8800755502766229,1.8888861799587777,3.9394436010041383,3.948354934675536,3.9495114498391377,3.945264339207948,2.0,7.0,3.8673936555630313,3.8488048255157947
2005-02-25,9.291145865577626,7.633079191237304,7.099507229505178,1.3195,1.9149,105.21,1.8309801823813363,3.955082494888593,3.15,4.27,2.8,2.63,5.5,2.54,1.904343829975201,1.918392120161421,1.9264360392199344,1.9344157696295783,3.94138761405805,3.9502817175452365,3.9520126536443043,3.949126093379648,2.0,7.0,3.8673936555630313,3.8488048255157947
2005-02-28,9.284169662444627,7.626433744738491,7.09307234475589,1.3274,1.9249,104.25,1.890095369948917,3.9464244321454784,3.2,4.36,2.82,2.66,5.5,2.52,1.9065751436566365,1.918392120161421,1.927164106234258,1.9358598132018119,3.9464244321454784,3.9575698203841165,3.960813169597578,3.958524839079566,3.0,7.0,3.9463150477669595,3.8488048255157947
2005-03-01,9.290075339995036,7.635907568740772,7.0987144241716775,1.3189,1.9206,104.37,1.891604804197771,3.9448773422990935,3.2,4.38,2.85,2.69,5.5,2.39,1.8991179875485542,1.912796464270889,1.923080086555413,1.9322457868612555,3.945070859474346,3.95718755738252,3.9613844349658702,3.9600509744387278,2.0,7.0,3.9489253896819134,3.8488048255157947
